BeerID,Name,Style,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,BrewMethod,,Difference_Size
2070,Belgian Pale Ale,Irish Pale Ale,124.25,1.0642,1.0126,5.31,22.61,9.42,148.01,90,1.0467,80,All Grain,,23.76
38353,Vienna,Irish Lager,124.27,1.0579,1.0069,5.56,23.43,11.82,148.18,60,1.0436,80,All Grain,,23.91
42669,We Made a Beer Red Ale,Irish Red Ale,124.37,1.0458,1.0118,2.39,9.6,12.06,148.26,60,1.0403,75,All Grain,,23.89
51790,Rˆ-ˆl,Irish Red Ale,124.43,1.0709,1.0128,6.43,27.52,11.87,148.29,60,1.0523,70,All Grain,,23.85
54048,UBREW Goodbye- Honey and Meadowsweet Cream A...,Irish Cream Ale,124.43,1.0665,1.0152,5.05,4.81,5.61,148.32,60,1.05,75,All Grain,,23.88
70116,Belgian Ale #2,Irish Pale Ale,124.46,1.0719,1.0137,6.29,28.59,13.17,148.32,60,1.0611,73.5,All Grain,,23.86
9020,Maine Irish Cream Ale,Irish Cream Ale,124.46,1.0603,1.0132,4.49,18.56,3.07,148.33,80,1.0425,75,All Grain,,23.87
1685,Foundation Red #2,Irish Red Ale,124.47,1.0682,1.0127,6.04,21.22,13.67,148.37,60,1.0478,70,All Grain,,23.9
3851,Cream of Three Crops,Irish Cream Ale,124.48,1.0434,1.0071,3.14,18.47,2.73,148.38,90,1.021,65,BIAB,,23.9
4015,One Eyed Cream,Irish Cream Ale,124.48,1.058,1.0149,3.6,59.65,4.21,148.4,60,1.0395,70,All Grain,,23.92
6108,Zuid Fluid Grand Cru,Irish Pale Ale,124.55,1.0651,1.0143,5.05,21.52,8.23,148.54,90,1.0457,65,All Grain,,23.99
11055,Peaches and Cream,Irish Cream Ale,124.58,1.059,1.0113,4.68,16.47,4.08,148.77,60,1.0465,72,All Grain,,24.19
11163,Great Big Stout,Irish Extra Stout,124.66,1.0716,1.0154,6.05,38.08,29.51,148.78,60,1.05,70,BIAB,,24.12
15518,Tukun  Munich Helles,Irish Pale Ale,124.68,1.075,1.0148,6.61,11.28,17.72,148.81,90,1.0525,75,All Grain,,24.13
16791,One Eyed Red Head,Irish Red Ale,124.72,1.0648,1.0151,4.61,27.54,15.96,148.83,60,1.0458,70,All Grain,,24.12
17922,Hornswoggle,Irish Red Ale,124.88,1.0631,1.0094,5.83,22.96,17.59,148.84,60,1.0462,70,All Grain,,23.95
18152,One Eyed Cream second shot,Irish Cream Ale,124.9,1.0537,1.0149,3.21,26.97,7.41,148.84,60,1.0372,70,All Grain,,23.94
31017,Belgian Pale Ale,Irish Pale Ale,124.91,1.0711,1.0175,5.28,38.58,9.97,148.91,60,1.0502,70,BIAB,,24.01
32480,Irish Red First Quater,Irish Red Ale,124.98,1.0777,1.0166,6.73,25.2,19.35,148.97,60,1.0546,70,All Grain,,23.99
37286,Summer Solstice,Irish Cream Ale,125,1.0651,1.0135,5.07,4.81,11.94,149.06,60,1.0456,70,All Grain,,24.07
39634,Easy Red Ale,Irish Red Ale,125.03,1.0685,1.0096,6.38,32.19,13.61,149.08,80,1.0477,70,All Grain,,24.05
39782,Frankie's Irish Cream Ale,Irish Cream Ale,125.05,1.071,1.0107,6.69,22.35,3.66,149.16,60,1.0463,72,All Grain,,24.11
40608,Belgian Pale Ale,Irish Pale Ale,125.11,1.0636,1.0142,4.69,23.54,4.39,149.21,90,1.047,78,All Grain,,24.1
40791,Jons Stout,Irish Dry Stout,125.14,1.065,1.0151,4.84,36.01,38.37,149.22,60,1.0458,70,All Grain,,24.08
41578,Irish Cream Ale,Irish Cream Ale,125.17,1.0653,1.0144,5.25,18.24,3.91,149.24,60,1.0457,70,All Grain,,24.07
41622,SCB Dry Irish Stout,Irish Dry Stout,125.21,1.0552,1.013,3.77,31.48,32.66,149.28,60,1.0442,70,All Grain,,24.07
42964,Gobshite Red Irish Ale,Irish Red Ale,125.24,1.0708,1.0128,6.27,26.6,14.52,149.31,60,1.0492,75,All Grain,,24.06
43799,Zax Sorta Irish Stout,Irish Dry Stout,125.39,1.0579,1.0167,3.43,32.36,38.94,149.42,60,1.051,70,All Grain,,24.03
45569,Irish Red Ale,Irish Red Ale,125.44,1.0521,1.01,3.76,36.36,8.97,149.48,60,1.0344,70,All Grain,,24.03
46017,SCB Vienna Lager,Irish Lager,125.46,1.0555,1.0112,4.04,20.73,11.77,149.58,60,1.0438,70,All Grain,,24.12
47407,MS Lager,Irish Lager,125.54,1.0597,1.0129,4.71,26.31,9.71,149.62,60,1.0584,70,All Grain,,24.08
54615,Orange Irish Cream Ale,Irish Cream Ale,125.56,1.0648,1.0159,4.52,13.81,3.43,149.63,60,1.0385,70,All Grain,,24.08
59057,Dry Oyster Stout,Irish Dry Stout,125.57,1.0488,1.0098,3.27,37.35,30.5,149.65,60,1.0344,64,All Grain,,24.08
59337,DK Pale - 10 gal,Irish Pale Ale,125.58,1.0646,1.0051,6.47,28.54,6.45,149.68,90,1.0436,80,All Grain,,24.1
66718,Kentucky common Test 1,Irish Cream Ale,125.68,1.066,1.0116,5.85,18.77,6,149.76,60,1.0454,75,All Grain,,24.08
71940,Vienna Lager,Irish Lager,125.73,1.0593,1.009,5.09,24.18,12.24,149.84,60,1.0419,80,All Grain,,24.11
430,18/06/2017 Red Ale,Irish Red Ale,125.76,1.0721,1.0107,6.7,31.19,14.04,149.84,60,1.0513,75,All Grain,,24.08
19327,Õçr stout,Irish Dry Stout,125.78,1.0427,1.0086,2.71,32.39,32.88,149.86,60,1.0325,66,All Grain,,24.07
48769,Minty Stouty,Irish Extra Stout,125.87,1.0778,1.0148,7.1,34.46,35.03,149.88,60,1.0636,66,All Grain,,24.01
54385,Tre gamle damer...og ei pÂ 65,Irish Pale Ale,126.03,1.0681,1.0127,5.86,23.88,5.66,149.96,65,1.0604,70,All Grain,,23.93
68304,IRA di dio,Irish Red Ale,126.05,1.0574,1.0102,4.61,22.11,11.92,150.03,60,1.04,69,All Grain,,23.99
53302,Irish Red DBS1,Irish Red Ale,126.08,1.0681,1.0136,5.75,27.48,16.62,150.14,60,1.0493,80,All Grain,,24.05
29092,Irish Ale,Irish Red Ale,126.15,1.0702,1.0162,5.64,18.06,17.79,150.16,90,1.0484,75,All Grain,,24.01
58751,New Irish,Irish Red Ale,126.17,1.0617,1.0141,4.49,20.79,23.96,150.19,60,1.0457,75,All Grain,,24.02
67641,Adam's Big Red Ale,Irish Red Ale,126.26,1.058,1.0139,4.03,26.38,14.83,150.24,60,1.0428,65,All Grain,,23.98
894,Jalapeno Popper Ale,Irish Cream Ale,126.27,1.0551,1.0139,3.74,33.36,3.43,150.27,60,1.0427,70,BIAB,,23.99
927,Ginger Rage - Imperial Irish Red Ale,Irish Red Ale,126.29,1.0826,1.0191,7.45,36.59,13.7,150.27,90,1.0417,80,All Grain,,23.98
1204,Weed Feed and Mow,Irish Cream Ale,126.37,1.0669,1.0136,5.54,17.65,4.76,150.29,90,1.0443,75,All Grain,,23.92
4230,Brookhurst,Irish Pale Ale,126.43,1.0753,1.0177,6.18,29.31,5.54,150.33,60,1.0511,75,All Grain,,23.9
10951,Cathy's Yellow  Beer,Irish Cream Ale,126.45,1.0612,1.0093,5.72,14.13,3.91,150.44,60,1.0451,75,BIAB,,23.99
15929,Orval,Irish Pale Ale,126.45,1.0659,1.0127,5.69,41.93,7.93,150.47,90,1.0492,70,All Grain,,24.03
18782,Itchy Huevos,Irish Lager,126.55,1.0686,1.0168,4.82,28.33,12.22,150.47,90,1.051,74,All Grain,,23.92
20259,Scott or what not,Irish Red Ale,126.68,1.0688,1.0153,5.43,27.6,17.4,150.58,60,1.0495,70,All Grain,,23.9
21871,The Gutterball,Irish Dry Stout,126.78,1.0794,1.0183,6.81,28.55,45.98,150.64,60,1.0562,80,All Grain,,23.87
25196,Red frog,Irish Red Ale,126.82,1.074,1.0128,6.76,47.57,28.63,150.66,60,1.055,65,All Grain,,23.84
32233,SCB Cream of 3 Crops,Irish Cream Ale,126.84,1.0491,1.0073,3.92,16.37,2.83,150.73,90,1.0342,70,All Grain,,23.89
36056,Belgian IPA,Irish Pale Ale,126.87,1.0698,1.0168,5.19,66.53,3.74,150.76,60,1.0517,69,All Grain,,23.88
36313,SofaKing Creamy v2,Irish Cream Ale,126.88,1.0663,1.0152,4.87,37.54,8.39,150.9,60,1.0495,70,All Grain,,24.02
36407,Hank the Angry,Irish Red Ale,126.94,1.068,1.0145,5.68,24.73,13.08,150.94,75,1.0482,70,All Grain,,24
43934,Amber Lager II,Irish Lager,126.99,1.0591,1.0113,4.82,18.53,7.78,150.97,60,1.0422,75,All Grain,,23.98
48091,Irish Red Ale,Irish Red Ale,126.99,1.048,1.0118,2.81,20.99,13.87,151.28,60,1.0349,73,All Grain,,24.28
48461,Celtic Warrior - Imperial Irish Red,Irish Red Ale,127.04,1.0901,1.0212,8.71,37.09,16.17,151.35,60,1.064,74,All Grain,,24.31
50155,Spring Fling,Irish Pale Ale,127.05,1.0734,1.0107,6.87,4.33,12.78,151.52,60,1.049,71,All Grain,,24.47
51347,Revins Red Ale.,Irish Red Ale,127.07,1.0737,1.0172,6.1,27.86,14.47,151.52,60,1.0518,75,All Grain,,24.45
51567,Grant's IPL,Irish Lager,127.16,1.0579,1.0081,5.48,21.44,8.78,151.54,60,1.0386,70,All Grain,,24.38
57239,Irish Rye Red,Irish Red Ale,127.16,1.0636,1.0143,4.76,27.48,9.78,151.58,60,1.0457,75,All Grain,,24.42
60567,Kiwanda Irish Cream Ale Clone (10g),Irish Cream Ale,127.25,1.0619,1.0133,4.68,15.69,3.96,151.59,60,1.0426,75,All Grain,,24.34
69313,Ralph's Irish Stout,Irish Red Ale,127.28,1.0551,1.0139,3.68,21.5,35.89,151.7,60,1.037,70,All Grain,,24.42
73791,Pale Ale,Irish Pale Ale,127.38,1.0597,1.0021,6.65,39.82,10.94,151.73,60,1.0373,70,All Grain,,24.35
47542,Irish Cream Ale,Irish Cream Ale,127.4,1.0476,1.0061,3.74,23.93,2.7,151.73,60,1.0322,75,All Grain,,24.33
6994,074: Sorachi Irish Cream Ale,Irish Cream Ale,127.42,1.058,1.0139,3.8,41.01,3.02,151.78,60,1.047,80,All Grain,,24.37
16070,Vienna Lager Millstream Brewing Co. (GM 2010...,Irish Lager,127.45,1.0599,1.0149,4.1,22.9,10.95,151.8,60,1.0432,75,All Grain,,24.35
17388,Luka,Irish Red Ale,127.55,1.0679,1.0145,5.57,38.73,12.57,151.85,60,1.0481,75,All Grain,,24.3
39435,Read Bearded Lady,Irish Red Ale,127.6,1.0533,1.0101,4.03,28.03,16.79,151.88,60,1.0375,75,All Grain,,24.28
42604,B&W's King Charles the Thirst,Irish Red Ale,127.64,1.0537,1.0149,3.07,26.97,14.91,151.97,60,1.0412,75,All Grain,,24.33
62651,Big Brew Day,Irish Red Ale,127.73,1.053,1.0111,3.84,22.92,11.28,152.01,60,1.0346,65,All Grain,,24.28
70624,Alle gode ting er tre,Irish Red Ale,127.74,1.0786,1.0174,6.94,22.85,16.68,152.21,60,1.0583,75,All Grain,,24.47
19709,Friends of pale,Irish Pale Ale,127.76,1.067,1.0127,5.73,31.12,9.79,152.22,60,1.0492,67,All Grain,,24.46
32079,Top of the morning',Irish Red Ale,127.81,1.0611,1.0104,5.35,18.88,15.97,152.28,60,1.0438,70,BIAB,,24.47
24098,Spotted Goat,Irish Cream Ale,127.85,1.0748,1.0156,6.51,22.64,5,152.35,90,1.0561,70,All Grain,,24.5
48807,The Barn 3.0,Irish Red Ale,127.96,1.0566,1.0121,4.06,16.76,16.29,152.37,75,1.0391,73,All Grain,,24.41
73537,Vienna Crown Lager,Irish Lager,128.18,1.0666,1.0144,5.21,20,13.23,152.39,90,1.0471,80,All Grain,,24.2
933,Irish Cream Ale with corn meal brewed 03-11-2014...,Irish Cream Ale,128.2,1.048,1.0118,2.81,17.06,2.63,152.5,60,1.0349,70,All Grain,,24.3
3499,Irish Cream Ale,Irish Cream Ale,128.21,1.0514,1.013,3.21,13.9,2.95,152.55,60,1.0406,70,Partial Mash,,24.34
5281,Hoppy Red Ale,Irish Red Ale,128.21,1.0676,1.016,5.09,37.61,22.22,152.56,60,1.0433,70,All Grain,,24.36
7343,#1,Irish Red Ale,128.23,1.0566,1.0139,3.82,29.31,17.63,152.59,60,1.0444,70,All Grain,,24.36
7675,IRA brewed 08-31-2014,Irish Red Ale,128.27,1.0601,1.014,4.21,22.23,17.44,152.77,60,1.047,75,All Grain,,24.5
9323,Irish Cream Ale w/ Vienna brewed 07-08-2014 & 07-1...,Irish Cream Ale,128.39,1.0525,1.013,3.26,17.66,4.35,152.83,60,1.0379,75,All Grain,,24.44
9995,Vienna,Irish Lager,128.39,1.0607,1.0124,4.82,20.99,8.74,153.02,90,1.0424,75,All Grain,,24.63
10428,St Patty's Blarney Beer,Irish Red Ale,128.41,1.0599,1.0149,4.05,22.16,14.87,153.13,90,1.0372,75,All Grain,,24.72
11698,Irish Cream Ale brewed 02-22-2014,Irish Cream Ale,128.41,1.0496,1.0118,2.87,17.06,3.73,153.13,60,1.0349,70,All Grain,,24.73
12913,Irish Cream Ale with corn meal brewed 05-20 & 22-2...,Irish Cream Ale,128.57,1.048,1.0118,2.81,17.06,2.63,153.27,60,1.0349,70,All Grain,,24.7
13538,Citra Irish Cream Ale,Irish Cream Ale,128.72,1.0681,1.0136,5.74,30.93,3.72,153.37,60,1.0523,70,All Grain,,24.65
20165,Flying Ginja Ninja,Irish Red Ale,128.91,1.0713,1.017,5.69,26.01,17.42,153.45,60,1.051,70,All Grain,,24.54
21178,Bird's Irish Cream Ale Version 1.0,Irish Cream Ale,128.93,1.0575,1.009,4.87,13.52,4.68,153.58,60,1.0386,70,All Grain,,24.66
22388,Dad's Irish Red Ale,Irish Red Ale,128.93,1.0753,1.0173,6.27,37.2,11.29,153.59,60,1.0532,70,All Grain,,24.65
22614,Irish Cream Ale,Irish Cream Ale,128.98,1.0554,1.0131,3.94,22.37,2.9,153.68,60,1.0392,75,All Grain,,24.7
23751,Brewly wed Irish Cream Ale,Irish Cream Ale,128.99,1.0543,1.0101,4.07,23.91,3.06,153.77,60,1.0362,75,All Grain,,24.78
24237,Cashmere Irish Cream Ale,Irish Cream Ale,128.99,1.0681,1.0136,5.74,31.47,3.72,153.8,60,1.0524,70,All Grain,,24.8
24836,Madigascar Irish Cream Ale,Irish Cream Ale,129.01,1.0772,1.0157,6.89,22.73,3.23,153.82,60,1.0526,78,All Grain,,24.82
25027,Irish Red Ale,Irish Red Ale,129.03,1.0446,1.0097,2.67,23.67,12.01,153.86,90,1.0327,70,All Grain,,24.84
26141,Meridian Punch,Irish Cream Ale,129.06,1.0801,1.0167,7.32,46.92,6.93,153.9,60,1.0574,72,All Grain,,24.84
26874,SofaKing Spotted,Irish Cream Ale,129.13,1.0621,1.0133,4.84,13.22,4.65,153.96,60,1.0442,70,All Grain,,24.83
26913,Toasted coconut kareem ale,Irish Cream Ale,129.22,1.0574,1.0102,4.55,17,3.52,153.97,60,1.0388,72,All Grain,,24.75
27302,Vienna II,Irish Lager,129.24,1.0588,1.0123,4.59,25.18,8.74,153.98,90,1.0424,75,All Grain,,24.74
31095,Demontella,Irish Cream Ale,129.26,1.0671,1.0116,5.99,21.52,3.6,153.98,60,1.0094,70,All Grain,,24.72
31407,Fuggles Creamin,Irish Cream Ale,129.37,1.0547,1.0102,4.32,10.59,6.44,153.99,60,1.0313,75,All Grain,,24.62
33574,Yellow Fizzy Beer,Irish Cream Ale,129.48,1.061,1.0104,5.16,18.47,2.9,154.17,60,1.042,70,All Grain,,24.69
39265,NHC Stout,Irish Dry Stout,129.55,1.0541,1.012,3.78,16.32,32.9,154.18,60,1.0365,80,All Grain,,24.63
39364,Red 5,Irish Red Ale,129.55,1.0779,1.0138,7.21,50.49,17.53,154.22,60,1.0506,70,All Grain,,24.66
39545,Aye C. Red,Irish Red Ale,129.63,1.0712,1.0176,5.45,25.24,12.8,154.27,60,1.0511,68,All Grain,,24.64
39757,Lemondrop Irish Cream Ale,Irish Cream Ale,129.67,1.056,1.0102,4.55,21.15,3.25,154.37,60,1.0388,72,All Grain,,24.7
40296,Rampage Red,Irish Red Ale,129.73,1.0703,1.0154,5.76,15.3,18.39,154.39,60,1.0472,80,All Grain,,24.66
41322,Cream of Three Crops,Irish Cream Ale,129.75,1.0509,1.0075,4.17,18.07,4.12,154.42,90,1.0359,80,All Grain,,24.67
42795,Red honey,Irish Red Ale,129.83,1.0688,1.0161,5.35,27.52,10.96,154.45,60,1.0447,70,BIAB,,24.63
44480,12-Gallon Lawnmower,Irish Cream Ale,129.89,1.0769,1.0174,6.61,34.92,3.86,154.48,90,1.0574,75,All Grain,,24.58
45755,Mexican Lager Dark,Irish Lager,129.89,1.0598,1.0138,4.53,37.77,15.37,154.52,60,1.0436,63,All Grain,,24.62
48108,Mackweizer,Irish Cream Ale,129.91,1.067,1.0127,5.7,18.77,4.52,154.55,60,1.0467,70,All Grain,,24.64
48515,Vienna III,Irish Lager,129.92,1.0634,1.0142,4.57,26.86,5.33,154.61,90,1.0444,75,All Grain,,24.69
52127,Kentucky Common,Irish Cream Ale,129.93,1.0549,1.0078,4.88,23.89,11.21,154.7,60,1.0324,70,All Grain,,24.77
52338,Belgian Pale Ale,Irish Pale Ale,129.95,1.0652,1.0143,5.11,28.07,14.48,154.75,90,1.0411,70,All Grain,,24.8
52626,Stout,Irish Dry Stout,129.97,1.0464,1.0109,2.85,49.97,29.54,154.75,90,1.0315,70,All Grain,,24.78
53303,Remember the Saisons,Irish Pale Ale,129.98,1.0646,1.004,6.53,15.5,4.79,154.76,90,1.0451,70,All Grain,,24.78
54255,Spotted Cow 2.0,Irish Cream Ale,130.18,1.0519,1.0111,3.63,13.73,3.1,154.8,60,1.0346,75,All Grain,,24.62
54718,Kali clone,Irish Red Ale,130.18,1.0695,1.0127,6.18,43.68,5.43,154.87,60,1.0456,75,All Grain,,24.68
55086,Irish Cream Ale,Irish Cream Ale,130.19,1.0609,1.0114,4.99,21.53,3.59,154.91,90,1.0453,72,All Grain,,24.73
55546,Reunion comunion,Irish Cream Ale,130.23,1.075,1.0148,6.63,30.08,5.93,155.11,75,1.0494,70,All Grain,,24.88
55548,Vienna Alt Lager,Irish Lager,130.27,1.0614,1.0158,4,33.22,10.11,155.15,60,1.0446,75,All Grain,,24.88
57051,J & K BMC,Irish Cream Ale,130.4,1.0507,1.0073,3.82,26.85,2.92,155.22,60,1.0324,70,All Grain,,24.82
60190,Boston Lager Clone,Irish Pale Ale,130.47,1.0611,1.0104,5.33,25.91,8.09,155.23,60,1.0421,75,All Grain,,24.76
62070,Randy's Irish Cream Ale,Irish Cream Ale,130.57,1.0488,1.0098,3.28,14.85,4.57,155.26,60,1.0361,80,All Grain,,24.69
62080,Belgian Split 5,Irish Pale Ale,130.66,1.0622,1.0133,4.92,39.45,11.79,155.32,60,1.0442,65,Partial Mash,,24.66
66264,Breakfast Chernobyl,Irish Cream Ale,130.67,1.0829,1.0167,7.9,7.64,4.52,155.4,90,1.0593,73,All Grain,,24.73
67813,Jamie's & Rob's Irish Stout,Irish Dry Stout,130.7,1.0619,1.0133,4.68,57.71,38.52,155.47,60,1.038,72,All Grain,,24.78
69020,Irish Cream Ale experiment #1,Irish Cream Ale,130.86,1.066,1.0105,5.87,19.61,4.9,155.49,60,1.0453,80,All Grain,,24.63
69117,Corned Beef Eggroll,Irish Dry Stout,130.91,1.0556,1.0121,4.06,41.55,32.9,155.51,60,1.0332,70,All Grain,,24.6
73071,Wishing I Were Irish,Irish Dry Stout,130.97,1.0429,1.0086,2.85,41.28,31.22,155.54,90,1.0178,72,All Grain,,24.57
6892,Vienna Lager,Irish Lager,131,1.0676,1.016,5.11,26.57,13.07,155.56,90,1.0484,75,All Grain,,24.56
13142,Kvae,Irish Lager,131.04,1.0623,1.0125,4.99,32.79,9.03,155.61,90,1.0441,75,All Grain,,24.57
29012,Irish Cream Ale 3,Irish Cream Ale,131.05,1.053,1.0111,3.86,18.9,4.88,155.66,90,1.033,70,All Grain,,24.6
38510,Irish Cream Ale til paske,Irish Cream Ale,131.41,1.0628,1.0105,5.48,28.28,3.85,155.68,90,1.0581,70,All Grain,,24.28
42073,Irish red,Irish Red Ale,131.42,1.0642,1.0126,5.35,22.25,17.68,155.84,75,1.0441,72,All Grain,,24.42
43037,Irish Setter Red,Irish Red Ale,131.5,1.0598,1.0148,4.28,18.84,13.05,155.91,60,1.0445,80,All Grain,,24.41
45224,Irish Cream Ale,Irish Cream Ale,131.57,1.059,1.0113,4.71,6.81,5,155.92,60,1.0402,75,All Grain,,24.35
56777,Nissefant,Irish Red Ale,131.6,1.0719,1.0147,6.19,20.99,10.02,155.98,60,1.0567,78,All Grain,,24.38
60711,Irish red ale,Irish Red Ale,131.66,1.0542,1.012,3.83,22.14,13.48,156.11,60,1.055,75,All Grain,,24.45
61246,Awesome Recipe,Irish Cream Ale,131.68,1.0516,1.011,3.52,13.18,4.34,156.14,60,1.0623,70,All Grain,,24.47
62212,Octopus Garden,Irish Red Ale,131.68,1.0504,1.0099,3.67,20.45,12.69,156.22,60,1.0477,65,All Grain,,24.53
70945,Irish Red 2,Irish Red Ale,131.69,1.0446,1.0097,2.72,17.38,15.89,156.27,60,1.0555,70,All Grain,,24.58
61419,1st Vienna Lager,Irish Lager,131.71,1.064,1.0126,5.19,21.06,15.09,156.3,90,1.0441,75,All Grain,,24.59
3823,Lakefront Red Ale,Irish Red Ale,131.71,1.0761,1.0178,6.29,45.09,12.59,156.33,90,1.0529,75,All Grain,,24.61
4379,Vienna Lager,Irish Lager,131.76,1.0675,1.0168,4.68,28.8,11.09,156.42,60,1.0461,75,All Grain,,24.66
7356,Patrick's One Eyed Guinnie,Irish Dry Stout,131.78,1.0444,1.0097,2.53,39.66,35.38,156.53,60,1.0262,70,All Grain,,24.75
8818,Red X Irish Ale,Irish Red Ale,131.88,1.0676,1.016,5.11,28.85,12.97,156.61,60,1.0509,70,All Grain,,24.73
9187,Spring  Creame,Irish Cream Ale,132.04,1.0502,1.0099,3.52,9.97,3.82,156.61,90,1.0361,79,All Grain,,24.57
20890,Gxx01,Irish Pale Ale,132.07,1.0601,1.0141,4.35,20.85,5.28,156.76,60,1.047,72,All Grain,,24.69
21660,S,Irish Cream Ale,132.11,1.0515,1.011,3.42,9.44,4.47,156.84,60,1.0315,70,All Grain,,24.73
21931,Vienna Lager,Irish Lager,132.16,1.0658,1.0136,5.61,28.05,15.59,156.93,60,1.0443,75,All Grain,,24.77
26845,Irish Cream Ale 2,Irish Cream Ale,132.18,1.0662,1.0084,6.36,17.38,2.98,156.95,60,1.0386,84,All Grain,,24.77
27291,Dry Irish Stout-Moyland's Dragoon,Irish Dry Stout,132.32,1.076,1.0157,6.76,29.05,50,156.96,60,1.0527,70,All Grain,,24.64
45685,Creegor's Irish Red,Irish Red Ale,132.51,1.0634,1.015,4.53,26.23,17.25,157,60,1.0432,70,All Grain,,24.48
49472,Hanarhan Red,Irish Red Ale,132.65,1.0515,1.0119,3.41,26.23,10.5,157.04,60,1.0332,70,All Grain,,24.39
52128,Saison,Irish Pale Ale,132.66,1.074,1.0128,6.69,43.8,7,157.07,60,1.0498,75,All Grain,,24.41
52932,Belgian Pale Ale,Irish Pale Ale,132.67,1.0618,1.0142,4.63,30.25,8.82,157.25,60,1.0429,70,All Grain,,24.58
56149,Irish Cream Ale,Irish Cream Ale,132.73,1.0475,1.0071,3.61,13.5,3.31,157.53,60,1.0308,75,BIAB,,24.8
9083,Irish Red Ale!!!,Irish Red Ale,132.76,1.0476,1.0063,3.78,26.61,12.65,157.67,60,1.0279,75,All Grain,,24.91
25167,Cervejoteca Smoked Red Ale,Irish Red Ale,132.78,1.0765,1.0157,6.73,21.59,11.07,157.9,60,1.0501,70,All Grain,,25.11
32575,Rudolph the Red Hoppy Reinbeer,Irish Red Ale,132.93,1.0732,1.0137,6.43,39.54,16.83,157.98,90,1.0498,62,All Grain,,25.05
33173,Rde?a Irka,Irish Red Ale,132.95,1.0621,1.0124,4.84,26,17.28,158.04,60,1.0455,65,All Grain,,25.09
50780,Lam-son,Irish Pale Ale,132.96,1.0662,1.0096,6.24,13.05,3.36,158.11,75,1.0476,80,All Grain,,25.15
42383,The Barn,Irish Red Ale,133.02,1.0692,1.0146,5.89,15.9,14.23,158.31,90,1.0471,75,All Grain,,25.29
18037,Student's Stout,Irish Dry Stout,133.05,1.0467,1.0097,2.86,42.63,30.07,158.32,60,1.0262,84,All Grain,,25.27
38501,Irish Cream Ale,Irish Cream Ale,133.06,1.0377,1.0043,2.45,19.05,2.38,158.53,60,1.0229,80,All Grain,,25.47
68821,Irish Red Ale,Irish Red Ale,133.09,1.0679,1.0145,5.54,38.4,19.26,158.62,60,1.0458,84,All Grain,,25.53
3052,Dinkey Creek Red,Irish Lager,133.14,1.0651,1.0143,4.97,30.41,15.89,158.67,60,1.041,64,All Grain,,25.52
5378,Dry Stout,Irish Dry Stout,133.18,1.0488,1.0098,3.27,33.42,33.04,158.74,60,1.0388,73,All Grain,,25.57
6263,Irish Cream Ale,Irish Cream Ale,133.34,1.0521,1.01,3.76,19.78,4.46,158.88,60,1.0362,81,BIAB,,25.54
8699,Kevin's - Dos Equis Mexican Amber Lager,Irish Lager,133.37,1.0587,1.0123,4.53,26.12,8.2,158.94,60,1.0424,81,BIAB,,25.56
10337,Etterbeek Amber,Irish Pale Ale,133.4,1.0689,1.0153,5.72,22.22,10.96,159.05,60,1.0432,70,All Grain,,25.65
12533,Dinkey Creek Red,Irish Lager,133.51,1.065,1.0143,4.9,31.1,15.95,159.28,60,1.0471,64,All Grain,,25.78
13881,Etterbeek Amber II,Irish Pale Ale,133.65,1.0691,1.0146,5.83,30.55,10.96,159.3,90,1.043,70,All Grain,,25.65
15185,Home run II,Irish Red Ale,133.69,1.057,1.0122,4.24,25.6,14.44,159.43,60,1.0455,70,All Grain,,25.75
17076,Carmel delight,Irish Red Ale,133.7,1.0827,1.0189,7.72,21.64,23.1,159.5,60,1.0598,65,All Grain,,25.81
18038,Viena (perro rojo),Irish Lager,133.75,1.0624,1.0125,5.01,20.7,12.87,159.54,60,1.0441,80,All Grain,,25.79
18499,Bruna,Irish Red Ale,133.77,1.0678,1.0145,5.51,12.97,16.62,159.67,60,1.0411,70,All Grain,,25.9
19413,Greg's Belgian Delight,Irish Pale Ale,133.85,1.0575,1.0103,4.73,22.87,10.33,159.71,90,1.04,75,All Grain,,25.86
22293,Jamil's Vienna - ver2,Irish Lager,133.9,1.0623,1.0125,4.97,29.95,10.84,159.81,60,1.044,80,BIAB,,25.91
24092,Christmas Irish Red Ale,Irish Red Ale,134.02,1.0744,1.0176,5.93,23.67,16.57,159.91,60,1.0532,80,All Grain,,25.9
27507,Sangre del Zarco ver. 2,Irish Pale Ale,134.03,1.0562,1.0079,5.01,24,13.62,159.98,60,1.0309,80,All Grain,,25.95
31069,Irish Red (#20),Irish Red Ale,134.25,1.0665,1.0144,5.15,24.53,18.21,160.01,60,1.0481,70,All Grain,,25.76
33841,Flogging Molly Irish Pale (10GAL),Irish Red Ale,134.25,1.0713,1.017,5.56,22.59,10.05,160.19,90,1.0415,75,All Grain,,25.94
41164,C.R.E.A.C/R. (Cash Rules Everything Around C...,Irish Cream Ale,134.26,1.0643,1.0115,5.48,20.93,3.92,160.27,60,1.0454,70,All Grain,,26.01
42142,Irish Red 3,Irish Red Ale,134.3,1.0514,1.013,3.19,17.89,16.34,160.4,90,1.0367,75,All Grain,,26.1
42310,V4.2,Irish Lager,134.33,1.0515,1.0119,3.43,22.69,9.83,160.49,60,1.0316,75,All Grain,,26.15
