brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
646,Carlow Brewing Company,1053520870,3,3,3.5,Suds,Irish Red Ale,3,3.5,Moling's Traditional Red Ale,4.3,1753
754,Erie Brewing Co.,1318206788,2.5,3,3.5,Suds,Irish Cream Ale,3,2.5,Derailed Black Cherry Ale,5,53416
74,Gritty McDuff's Brewing Company,1296352647,2.5,3,4,Suds,Irish Dry Stout,3,2.5,Gritty McDuff's Black Fly Stout,4.1,1149
14492,Almond '22,1237584608,2.5,3,3.5,Suds,Irish Pale Ale,3,3,Maxima,6.9,45733
302,Genesee Brewing Co. / Dundee Brewing Co.,1019305011,1.5,2,3,Suds,Irish Cream Ale,1.5,2.5,Genesee Irish Cream Ale,5.2,1376
590,New Glarus Brewing Company,1313003184,5,5,5,SudSavant,Irish Pale Ale,5,5,R&D Golden Ale,7,51187
489,Brouwerij 't IJ,1173481215,4.5,3.5,3.5,Sudsdog,Irish Pale Ale,4,4,Plzen,5,1404
489,Brouwerij 't IJ,1173488060,4.5,4,3.5,Sudsdog,Irish Pale Ale,4,4.5,Columbus,9,1407
42,Brewery Ommegang,1186006709,4,4.5,4.5,Sudsdog,Irish Pale Ale,4,4.5,Rare Vos (Amber Ale),6.5,593
2243,The Porterhouse Brewing Company,1272090863,4.5,5,4.5,sudsellier,Irish Dry Stout,4,4,Oyster Stout,5.2,5686
30,Avery Brewing Company,1231983891,3.5,3.5,4,sudsface69,Irish Dry Stout,4,3.5,Out Of Bounds Stout,6.3,1830
13397,Mountaineer Brewing Co.,1235174508,3,3,2.5,sudsface69,Irish Dry Stout,2.5,3,Stout,5,28952
35,Boston Beer Company (Samuel Adams),1284515829,4,3,3.5,Sudsy89,Irish Red Ale,3,3.5,Samuel Adams Irish Red,5.8,38365
35,Boston Beer Company (Samuel Adams),1301186599,4,3.5,4,Sudsy89,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
240,Murphy Brewery Ireland Limited,1279584197,4,3.5,4,Sudsy89,Irish Dry Stout,4,4,Murphy's Irish Stout,4,703
35,Boston Beer Company (Samuel Adams),1247096162,3,4,4,sudz42,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
417,August Schell Brewing Company,1190495035,2.5,2.5,3.5,sudz42,Irish Lager,2,2.5,FireBrick,5,2032
2243,The Porterhouse Brewing Company,1266529094,4.5,4,4.5,sugarbrew,Irish Dry Stout,4,4,Wrasslers XXXX Stout,5,3042
37,Brasserie d'Orval S.A.,1241054188,4.5,5,5,SugarBunny,Irish Pale Ale,4.5,5,Orval Trappist Ale,6.9,129
1168,Barley John's Brew Pub,1114739049,4.5,3.5,3.5,sulldaddy,Irish Red Ale,4,4.5,Anniversary Ale,8.5,23028
6578,The Cambridge House Brewpub,1143668504,4.5,4,4,sulldaddy,Irish Red Ale,4,4.5,Cambridge House Scanlon's Red,5.8,29004
423,Boulevard Brewing Co.,1149738870,4.5,4,4.5,sulldaddy,Irish Dry Stout,4,3.5,Dry Stout,5.2,3277
9897,Jolly Pumpkin Artisan Ales,1153882158,4.5,4,3,sulldaddy,Irish Pale Ale,3.5,4,"Luciérnaga, The Firefly",6.5,20524
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1086747118,4.5,3,4,sulldaddy,Irish Red Ale,4,4,Smithwick's Ale,4.5,1822
417,August Schell Brewing Company,1221963906,4.5,4,3.5,sulldaddy,Irish Extra Stout,4.5,4.5,Stout,5,41862
1549,Goose Island Beer Co.,1318654837,4,4,4.5,sulldaddy,Irish Pale Ale,4,3.5,Demolition,7.2,49003
764,Blue Point Brewing Company,1086816662,4,3.5,4,sulldaddy,Irish Lager,3.5,3.5,Blue Point Toasted Lager,5.3,2318
1398,Empire Brewing Company,1188532903,4,4,4,sulldaddy,Irish Dry Stout,4,4,Black Magic Stout,4.8,2247
148,Belhaven Brewery Company Ltd.,1249435984,4,4,4,sulldaddy,Irish Extra Stout,4,4,Belhaven Scottish Stout,7,48194
60,Cooperstown Brewing Company,1090204310,4,4,4,sulldaddy,Irish Extra Stout,4.5,4,Strike Out Stout,4.6,178
1620,Dunedin Brewery,1110852265,4,3,4,sulldaddy,Irish Red Ale,3.5,4,Red Head Red Ale,5,5564
1636,Bethlehem Brew Works,1107917880,3.5,4.5,4,sulldaddy,Irish Pale Ale,3,4,Stumbling Monk,6.7,4806
11174,Cervecera Mexicana S.A. De C.V.,1123466780,3.5,3,3,sulldaddy,Irish Extra Stout,3.5,4,Potro,4.7,21697
4408,RJ Rockers Brewing Company,1292012978,3.5,4,4,sulldaddy,Irish Pale Ale,3.5,4,Fish Paralyzer,7.5,22789
73,Great Lakes Brewing Company,1137469980,3.5,3.5,4,sulldaddy,Irish Lager,4.5,3.5,Great Lakes Eliot Ness,6.2,229
30,Avery Brewing Company,1076192535,3.5,4,4.5,sulldaddy,Irish Dry Stout,4,4,Out Of Bounds Stout,6.3,1830
30,Avery Brewing Company,1124678100,3.5,3.5,4,sulldaddy,Irish Pale Ale,3.5,2.5,Karma,5.2,23042
18371,Pretty Things Beer & Ale Project,1265685031,3.5,4,4,sulldaddy,Irish Pale Ale,3.5,4,Confounded Mr. Sisyphus,7,50536
489,Brouwerij 't IJ,1179589025,3.5,5,4,sulldaddy,Irish Pale Ale,3,2.5,Columbus,9,1407
353,"Carlton & United Breweries, Ltd.",1134143838,3.5,4.5,3.5,sulldaddy,Irish Extra Stout,4,4,Carlton Black,4.9,1486
2243,The Porterhouse Brewing Company,1319082559,3,3.5,4,sulldaddy,Irish Dry Stout,3.5,2.5,Oyster Stout,5.2,5686
14967,Brau Brothers Brewing Co. LLC,1221008713,2,3.5,3.5,sulldaddy,Irish Pale Ale,3,2,Frame Straightener,5.4,40501
634,Brouwerij Van Eecke N.V.,1169761626,4.5,4,4,sullysbeer,Irish Pale Ale,3.5,4.5,Kapittel Blond,6.5,13566
37,Brasserie d'Orval S.A.,1303517992,4.5,5,4.5,SummitVA,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
192,New Belgium Brewing,1312821782,4,4,3.5,SummitVA,Irish Pale Ale,3.5,3.5,Lips Of Faith - Le Fleur Misseur?,6.5,42943
4146,Karl Strauss Brewing Company,1309126904,3,2,4,SundaySour,Irish Red Ale,3.5,3,Red Trolley Ale,5.8,6428
24802,Idle Hands Craft Ales,1321062861,2.5,2.5,2.5,SunDevilBeer,Irish Pale Ale,2.5,2.5,Pandora,6,74204
30,Avery Brewing Company,1170302699,3.5,2.5,4,suneal,Irish Dry Stout,2.5,3.5,Out Of Bounds Stout,6.3,1830
37,Brasserie d'Orval S.A.,1246602014,5,5,5,Sunnanek,Irish Pale Ale,4.5,5,Orval Trappist Ale,6.9,129
184,Bierbrouwerij De Koningshoeven B.V.,1259863672,4.5,4.5,4.5,Sunnanek,Irish Pale Ale,4.5,4.5,La Trappe Isid'or,7.5,51030
222,Brouwerij Duvel Moortgat NV,1246613143,4.5,4,4.5,Sunnanek,Irish Pale Ale,4.5,4,Maredsous 6 - Blonde,6,6972
894,the Nils Oscar Company,1277756034,4.5,4,4.5,Sunnanek,Irish Pale Ale,4,4.5,Nils Oscar Sorachi Blond,6.9,57552
148,Belhaven Brewery Company Ltd.,1261309354,4.5,4,4.5,Sunnanek,Irish Extra Stout,4,4.5,Belhaven Scottish Stout,7,48194
15925,Epic Brewing Company,1298575237,4,4,4.5,Sunnanek,Irish Extra Stout,3.5,3.5,Epic / Thornbridge Stout,6.8,60634
954,Thisted Bryghus,1325532359,4,3,4.5,Sunnanek,Irish Extra Stout,4,4,Black Ale,8.2,72114
4663,Brasserie Artisanale De Rullés SPRL,1276885560,4,4,4.5,Sunnanek,Irish Pale Ale,3.5,3.5,La Rullés Estivale (Bière De Gaume),5.2,29125
27087,Browar Na Jurze S.j.,1321472790,4,4,4,Sunnanek,Irish Extra Stout,4,4,Zawiercie Czekoladowe,5.6,75374
470,Abbaye de Leffe S.A.,1270154344,4,4,3.5,Sunnanek,Irish Pale Ale,3.5,4,Leffe Blonde,6.6,2137
3957,Grebbestad Bryggeri,1293733242,3.5,3.5,4,Sunnanek,Irish Lager,3.5,3.5,Julöl,5.3,21499
10897,Carlsberg Sverige AB,1293308595,3.5,3,4,Sunnanek,Irish Lager,3,3,Falcon Julöl,5.2,56489
184,Bierbrouwerij De Koningshoeven B.V.,1317996718,3.5,3,4,Sunnanek,Irish Pale Ale,3,3.5,La Trappe Blond (Koningshoeven / Dominus),6.5,590
19573,Mohawk Brewing Company,1325272752,3.5,3.5,3,Sunnanek,Irish Lager,3.5,3.5,Mohawk Rye Lager,5.3,72208
4087,Spendrups Bryggeri AB,1292608598,3.5,3,3.5,Sunnanek,Irish Lager,3.5,3,Mariestads Julebrygd,5.8,21150
489,Brouwerij 't IJ,1318617505,3.5,2.5,4.5,Sunnanek,Irish Pale Ale,4.5,3.5,Columbus,9,1407
160,Wychwood Brewery Company Ltd,1247986282,3.5,4,4.5,Sunnanek,Irish Extra Stout,3,3.5,Black Wych,5,6525
240,Murphy Brewery Ireland Limited,1309634983,3.5,3.5,3.5,Sunnanek,Irish Dry Stout,3,3.5,Murphy's Irish Stout,4,703
552,Scheldebrouwerij,1324057383,3.5,3.5,2,Sunnanek,Irish Pale Ale,4,4,Mug Bitter,5,29681
4089,Krönleins Bryggeri AB,1290878645,3.5,3.5,3.5,Sunnanek,Irish Lager,4,3,Three Hearts Julöl,5.3,21221
16320,Brasserie de la Senne,1303926967,3.5,3.5,3.5,Sunnanek,Irish Pale Ale,3.5,4,Taras Boulba,4.5,32846
193,Anderson Valley Brewing Company,1274210930,3.5,3.5,4,Sunnanek,Irish Cream Ale,3.5,3.5,Summer Solstice Cerveza Crema,5.6,23506
2230,Kopparbergs Bryggeri AB (Sofiero - Banco - Zeunerts),1259359123,3.5,3.5,4.5,Sunnanek,Irish Lager,3.5,3,Sofiero Julöl,5.2,46246
5368,Carlsberg Sverige,1270580859,3,3,4,Sunnanek,Irish Lager,3,2.5,"Falcon Bayerskt 5,2%",5.2,18315
30,Avery Brewing Company,1318183133,3,3.5,3.5,Sunnanek,Irish Pale Ale,3,3,Karma,5.2,23042
10897,Carlsberg Sverige AB,1288119840,3,2.5,4,Sunnanek,Irish Lager,2.5,2.5,Falcon Höstlager,5.5,61313
10897,Carlsberg Sverige AB,1293736861,3,2.5,4,Sunnanek,Irish Lager,3,3.5,"Eriksberg Julöl 5,6%",5.6,46245
297,Thomas Caffrey Brewing Co.,1246301777,3,4,4,Sunnanek,Irish Red Ale,3,2,Caffrey's Irish Ale,3.8,825
10523,Gotlands Bryggeri,1250878235,3,3,4,Sunnanek,Irish Pale Ale,3,3,Wisby Klosteröl,5,17155
240,Murphy Brewery Ireland Limited,1308001405,3,3,3.5,Sunnanek,Irish Red Ale,3,3,Murphy's Irish Red Beer,5,913
309,Brasserie Duyck,1273921013,2.5,3.5,4,Sunnanek,Irish Pale Ale,3,2.5,No. Six Biere Blonde Speciale,6,31525
11143,Pilsnergubbarna AB,1322233570,2.5,2.5,3.5,Sunnanek,Irish Lager,2.5,3,Pilsnergubbarna Bogesund 1788,4.5,22932
3825,Åbro Bryggeri,1293646371,2,2,3,Sunnanek,Irish Lager,2.5,2,Åbro Julöl,5.2,21187
10897,Carlsberg Sverige AB,1292617949,1.5,2,3,Sunnanek,Irish Lager,1.5,2,Pripps Julöl,5,21097
7289,Brauerei Weitra,1269008622,4.5,4,4,sunrisesolara,Irish Lager,3.5,4,Hadmar,5.2,43059
35,Boston Beer Company (Samuel Adams),1268843664,4.5,3.5,3.5,sunrisesolara,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
646,Carlow Brewing Company,1265049696,4,4.5,4,sunrisesolara,Irish Dry Stout,4.5,4,O'Hara's Irish Stout,4.3,1751
37,Brasserie d'Orval S.A.,1268747803,4,4,5,sunrisesolara,Irish Pale Ale,3.5,4,Orval Trappist Ale,6.9,129
470,Abbaye de Leffe S.A.,1268748103,3.5,4,4,sunrisesolara,Irish Pale Ale,4,3.5,Leffe Blonde,6.6,2137
3,Abita Brewing Co.,1268307480,3.5,3,3,sunrisesolara,Irish Lager,3.5,3.5,Amber,4.5,5
37,Brasserie d'Orval S.A.,1160958762,3,4,3,sunsetbrew,Irish Pale Ale,4.5,3,Orval Trappist Ale,6.9,129
42,Brewery Ommegang,1123733381,4.5,4,4,SupaCelt,Irish Pale Ale,4,4,Rare Vos (Amber Ale),6.5,593
21497,North Peak Brewing Company,1301376389,4,4,4,SupaCelt,Irish Red Ale,4,4,Sinuous,5.6,67116
22,Unibroue,1295547848,4,4,4.5,SupaCelt,Irish Pale Ale,4,4,Raftman,5.5,793
9897,Jolly Pumpkin Artisan Ales,1138249718,4,4,4,SupaCelt,Irish Pale Ale,4,4,"Luciérnaga, The Firefly",6.5,20524
73,Great Lakes Brewing Company,1116265508,4,4,4,SupaCelt,Irish Lager,3.5,4,Great Lakes Eliot Ness,6.2,229
73,Great Lakes Brewing Company,1115445266,4,3.5,3.5,SupaCelt,Irish Red Ale,4,4,Great Lakes Conway's Irish Ale,6.5,5096
37,Brasserie d'Orval S.A.,1125060190,3.5,4,4,SupaCelt,Irish Pale Ale,4,3.5,Orval Trappist Ale,6.9,129
48,Brouwerij Van Steenberge N.V.,1183420755,5,5,5,superbeeje,Irish Pale Ale,4.5,5,Bruegel Amber Ale,5.2,1645
15189,Big Boss Brewing,1180304703,5,5,4.5,superbeeje,Irish Pale Ale,4.5,5,Hell's Belle,7,35470
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1152501362,4.5,4.5,4,superbeeje,Irish Lager,4.5,4.5,Dos Equis Amber Lager,4.5,171
13667,Starr Hill Brewery,1187493585,4,4,4,superbeeje,Irish Dry Stout,4,4.5,Dark Starr Stout,4.2,29995
35,Boston Beer Company (Samuel Adams),1223747044,3.5,3.5,3.5,superbeeje,Irish Red Ale,3.5,3.5,Samuel Adams Irish Red,5.8,38365
35,Boston Beer Company (Samuel Adams),1152418535,3,3.5,3,superbeeje,Irish Lager,3,3,Samuel Adams Boston Lager,4.9,104
634,Brouwerij Van Eecke N.V.,1184377320,2.5,2.5,2.5,superbeeje,Irish Pale Ale,2.5,2.5,Kapittel Blond,6.5,13566
42,Brewery Ommegang,1186795905,4.5,4,4.5,supercolter,Irish Pale Ale,4.5,4.5,Rare Vos (Amber Ale),6.5,593
35,Boston Beer Company (Samuel Adams),1156387957,4.5,3.5,4,supercolter,Irish Lager,4.5,4,Samuel Adams Boston Lager,4.9,104
144,Sprecher Brewing Company,1182307102,4.5,4,4,supercolter,Irish Lager,4,4,Special Amber,5,97
590,New Glarus Brewing Company,1237173686,4.5,4,3.5,supercolter,Irish Pale Ale,3.5,4,Stone Soup,5.3,35281
48,Brouwerij Van Steenberge N.V.,1153872072,4,4,4,supercolter,Irish Pale Ale,3,3,Bruegel Amber Ale,5.2,1645
590,New Glarus Brewing Company,1186857650,4,3.5,3,supercolter,Irish Cream Ale,3,3.5,Spotted Cow,4.8,1963
30,Avery Brewing Company,1252900469,3.5,4,3,supercolter,Irish Pale Ale,3,3.5,Karma,5.2,23042
417,August Schell Brewing Company,1152512704,3,4,4,supercolter,Irish Lager,4,2.5,FireBrick,5,2032
10097,Harpoon Brewery,1241396099,5,4,4,superdedooperboy,Irish Red Ale,4,4,Harpoon Celtic Ale,5.4,47298
35,Boston Beer Company (Samuel Adams),1219202376,5,3,3.5,superdedooperboy,Irish Lager,3.5,3.5,Samuel Adams Boston Lager,4.9,104
35,Boston Beer Company (Samuel Adams),1219461391,4.5,3,4.5,superdedooperboy,Irish Red Ale,4,3.5,Samuel Adams Irish Red,5.8,38365
99,Matt Brewing Company,1245299737,4,3.5,4.5,superdedooperboy,Irish Lager,4,4,Saranac Season's Best - Nut Brown Lager,5.3,2019
37,Brasserie d'Orval S.A.,1235795132,4,4,5,superdedooperboy,Irish Pale Ale,4,4,Orval Trappist Ale,6.9,129
240,Murphy Brewery Ireland Limited,1238168581,4,3,4.5,superdedooperboy,Irish Dry Stout,3.5,3.5,Murphy's Irish Stout,4,703
447,Pabst Brewing Company,1248750275,4,4,3,superdedooperboy,Irish Red Ale,3,4,McSorley's Irish Pale Ale,5.5,47166
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1224646341,4,3,4,superdedooperboy,Irish Lager,3,3.5,Dos Equis Amber Lager,4.5,171
3,Abita Brewing Co.,1232077089,4,4,4,superdedooperboy,Irish Lager,4,4.5,Amber,4.5,5
470,Abbaye de Leffe S.A.,1245555308,3.5,4,4,superdedooperboy,Irish Pale Ale,4,3.5,Leffe Blonde,6.6,2137
22524,O'Dempsey's,1270955314,3.5,3,3,superdedooperboy,Irish Red Ale,4,3.5,Big Red Ale,6,57473
99,Matt Brewing Company,1243826545,3,4,4.5,superdedooperboy,Irish Pale Ale,3.5,4,Saranac Belgian Ale,5.9,26617
870,Moylan's Brewery,1318560048,4.5,4,4,superspak,Irish Dry Stout,5,4.5,Moylans Dragoons Dry Irish Stout,5,21789
10607,Sixpoint Brewery,1312170703,4.5,4,4,superspak,Irish Cream Ale,4,4.5,Sweet Action,5.2,22193
9897,Jolly Pumpkin Artisan Ales,1307419654,4,4,5,superspak,Irish Pale Ale,4,3.5,"Luciérnaga, The Firefly",6.5,20524
73,Great Lakes Brewing Company,1300721594,4,4,4,superspak,Irish Red Ale,4,4,Great Lakes Conway's Irish Ale,6.5,5096
37,Brasserie d'Orval S.A.,1292299500,3.5,4,4,superspak,Irish Pale Ale,3,4,Orval Trappist Ale,6.9,129
30,Avery Brewing Company,1307419734,3.5,3.5,4,superspak,Irish Dry Stout,3,4,Out Of Bounds Stout,6.3,1830
37,Brasserie d'Orval S.A.,1284773400,5,5,4.5,SuperSpy,Irish Pale Ale,4,5,Orval Trappist Ale,6.9,129
10707,Trader Joe's Brewing Company,1295837015,4,3,4,SuperSpy,Irish Lager,4,3.5,Trader Joe's Vienna Style Lager,5.7,21674
10607,Sixpoint Brewery,1305719891,4,4.5,2,SuperSpy,Irish Cream Ale,4,4,Sweet Action,5.2,22193
35,Boston Beer Company (Samuel Adams),1308511999,4,4,4,SuperSpy,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
646,Carlow Brewing Company,1246657306,3.5,3.5,4.5,SuperSpy,Irish Dry Stout,3,4,O'Hara's Celebration Stout,6,41100
35,Boston Beer Company (Samuel Adams),1306188873,3.5,3,3,SuperSpy,Irish Red Ale,4,3.5,Samuel Adams Irish Red,5.8,38365
35,Boston Beer Company (Samuel Adams),1195869697,4.5,4,4,superswing123,Irish Lager,4,4.5,Samuel Adams Boston Lager,4.9,104
37,Brasserie d'Orval S.A.,1199080380,4.5,3.5,3.5,superswing123,Irish Pale Ale,5,5,Orval Trappist Ale,6.9,129
18149,The Lost Abbey,1309320437,4,3,4,Supes,Irish Pale Ale,3.5,4,Devotion Ale,6.25,36539
73,Great Lakes Brewing Company,1273610227,4,3.5,4,suretolose,Irish Lager,4,3.5,Great Lakes Eliot Ness,6.2,229
302,Genesee Brewing Co. / Dundee Brewing Co.,1296265189,3,2.5,3,suretolose,Irish Cream Ale,3,2.5,Genesee Irish Cream Ale,5.2,1376
37,Brasserie d'Orval S.A.,1153155740,3.5,3.5,3.5,surfadelic23,Irish Pale Ale,3.5,3.5,Orval Trappist Ale,6.9,129
1620,Dunedin Brewery,1147110505,3.5,3.5,3.5,surfadelic23,Irish Red Ale,3.5,3.5,Red Head Red Ale,5,5564
7538,St. Sebastiaan Belgian Microbrewery,1147108420,3.5,3.5,3.5,surfadelic23,Irish Pale Ale,3.5,3.5,Spring Hill Blonde,5,14703
19252,Blind Lady Ale House & Automatic Brewing Co.,1235859006,4,3.5,3.5,surfer4life,Irish Pale Ale,4,4,Automatic,5.6,48195
4146,Karl Strauss Brewing Company,1233891574,3.5,3,4,surfer4life,Irish Red Ale,3,4,Red Trolley Ale,5.8,6428
35,Boston Beer Company (Samuel Adams),1242520273,3,4,3,surfer4life,Irish Red Ale,4.5,4,Samuel Adams Irish Red,5.8,38365
30,Avery Brewing Company,1236498277,3,4,4,surfer4life,Irish Dry Stout,3,3,Out Of Bounds Stout,6.3,1830
35,Boston Beer Company (Samuel Adams),1069273507,5,5,5,surfmeister,Irish Lager,5,5,Samuel Adams Boston Lager,4.9,104
240,Murphy Brewery Ireland Limited,1079712225,4,3.5,4,surfmeister,Irish Dry Stout,4,3.5,Murphy's Irish Stout,4,703
4146,Karl Strauss Brewing Company,1102615865,3.5,3,3,surfmeister,Irish Lager,3,3,Karl Strauss Amber Lager,4.2,5087
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1107284014,3,3,3,surfmeister,Irish Lager,2.5,3,Dos Equis Amber Lager,4.5,171
240,Murphy Brewery Ireland Limited,1079711856,2,3.5,4,surfmeister,Irish Red Ale,3,2,Murphy's Irish Red Beer,5,913
42,Brewery Ommegang,1224729331,4,4,4,surfnebr,Irish Pale Ale,4.5,4,Rare Vos (Amber Ale),6.5,593
42,Brewery Ommegang,1204948320,5,4,4,SurlyDuff,Irish Pale Ale,4.5,4.5,Rare Vos (Amber Ale),6.5,593
30,Avery Brewing Company,1203821973,4.5,4,3.5,SurlyDuff,Irish Pale Ale,4,4,Karma,5.2,23042
193,Anderson Valley Brewing Company,1190398207,4,4,4,SurlyDuff,Irish Cream Ale,3.5,4.5,Summer Solstice Cerveza Crema,5.6,23506
192,New Belgium Brewing,1204689949,4,4,4,SurlyDuff,Irish Pale Ale,4,4,Springboard,6.2,34717
37,Brasserie d'Orval S.A.,1203123858,4,5,4,SurlyDuff,Irish Pale Ale,4,4.5,Orval Trappist Ale,6.9,129
206,Hook & Ladder Brewing Company (No. 2),1235962268,4,3.5,3,SurlyDuff,Irish Red Ale,3,3.5,Hook & Ladder Pipe & Drum Irish Ale,5.1,45968
14,Cambridge Brewing Company,1211144550,4,3.5,4.5,SurlyDuff,Irish Pale Ale,4,4,Golden Ring Abbey Ale,6.4,8424
22,Unibroue,1261873977,3.5,4.5,3.5,SurlyDuff,Irish Pale Ale,3.5,4.5,Raftman,5.5,793
1304,Pelican Pub & Brewery,1217034867,3.5,3.5,3.5,SurlyDuff,Irish Cream Ale,3.5,3.5,Kiwanda Irish Cream Ale,5.1,8948
423,Boulevard Brewing Co.,1220573079,3,3.5,3,SurlyDuff,Irish Dry Stout,3.5,3,Dry Stout,5.2,3277
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1243269890,3,3,3.5,SurlyDuff,Irish Lager,2.5,3,Dos Equis Amber Lager,4.5,171
35,Boston Beer Company (Samuel Adams),1190922336,4,4.5,4,Sushi,Irish Lager,3.5,4,Samuel Adams Boston Lager,4.9,104
42,Brewery Ommegang,1325201762,4.5,4.5,4.5,suspect,Irish Pale Ale,4,4.5,Ommegang BPA (Belgian-style Pale Ale),6.2,56875
10607,Sixpoint Brewery,1312682928,4,4.5,4,suspect,Irish Cream Ale,4,4,Sweet Action,5.2,22193
35,Boston Beer Company (Samuel Adams),1309916348,4,3.5,4.5,suspect,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
37,Brasserie d'Orval S.A.,1304046766,4,4,4.5,suspect,Irish Pale Ale,3.5,3,Orval Trappist Ale,6.9,129
22524,O'Dempsey's,1310782583,4,4.5,4,suspect,Irish Red Ale,3.5,4,Big Red Ale,6,57473
20672,Sun King Brewing Company,1312680247,3.5,4,3.5,suspect,Irish Cream Ale,3.5,3.5,Sunlight Irish Cream Ale,5.3,52194
302,Genesee Brewing Co. / Dundee Brewing Co.,1321067337,3.5,3,4,suspect,Irish Cream Ale,4,3,Genesee Irish Cream Ale,5.2,1376
470,Abbaye de Leffe S.A.,1225147196,5,4.5,4,SusurusIgnoramus,Irish Pale Ale,5,4.5,Leffe Blonde,6.6,2137
42,Brewery Ommegang,1099356556,3.5,3.5,4,sutcliff,Irish Pale Ale,4,4,Rare Vos (Amber Ale),6.5,593
37,Brasserie d'Orval S.A.,1116467869,4.5,5,4,Suzilla,Irish Pale Ale,4,4.5,Orval Trappist Ale,6.9,129
35,Boston Beer Company (Samuel Adams),1115265847,4,3,3.5,Suzilla,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1110156795,3.5,3,4,Suzilla,Irish Red Ale,3,3,Smithwick's Ale,4.5,1822
126,Pete's Brewing Company,1108081504,3.5,3,3.5,Suzilla,Irish Cream Ale,3,3.5,Pete's Wicked Wanderlust Irish Cream Ale,5.6,19950
8270,Brewerkz Riverside Point,1110881725,3.5,3,3,Suzilla,Irish Red Ale,3.5,4,Irish Red Ale,5,22538
590,New Glarus Brewing Company,1188926780,4.5,3,3,svraines,Irish Cream Ale,3.5,3.5,Spotted Cow,4.8,1963
42,Brewery Ommegang,1276741057,4,4,4.5,Swalden28,Irish Pale Ale,4,4,Rare Vos (Amber Ale),6.5,593
240,Murphy Brewery Ireland Limited,1108133848,5,2.5,5,swamiswamu,Irish Dry Stout,2.5,3,Murphy's Irish Stout,4,703
423,Boulevard Brewing Co.,1106184572,4,3.5,3,swamiswamu,Irish Dry Stout,4,4,Dry Stout,5.2,3277
30,Avery Brewing Company,1105651772,4,4,4,swamiswamu,Irish Dry Stout,4,4,Out Of Bounds Stout,6.3,1830
35,Boston Beer Company (Samuel Adams),1252010703,4,4,4,sward84,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
10097,Harpoon Brewery,1287789737,4,3.5,4.5,Sweasty,Irish Pale Ale,4,3.5,Harpoon Irish Pale Ale,5.8,33976
2743,Green Flash Brewing Co.,1325301449,4,4.5,4,Sweasty,Irish Pale Ale,4.5,4,Rayon Vert,7,76323
1141,Brasserie Dieu Du Ciel,1292900558,4.5,4,4,Swedes21,Irish Pale Ale,4.5,4.5,Dernière Volonté,6.5,18272
37,Brasserie d'Orval S.A.,1288921654,4.5,4,4.5,Swedes21,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
193,Anderson Valley Brewing Company,1306357456,4,4,4.5,Swedes21,Irish Cream Ale,4,4.5,Summer Solstice Cerveza Crema,5.6,23506
35,Boston Beer Company (Samuel Adams),1293800528,4,3.5,4,Swedes21,Irish Lager,3.5,4,Samuel Adams Boston Lager,4.9,104
42,Brewery Ommegang,1304555567,4,4,4,Swedes21,Irish Pale Ale,4,4,Rare Vos (Amber Ale),6.5,593
22,Unibroue,1292291832,4,3.5,4,Swedes21,Irish Pale Ale,4,4,Raftman,5.5,793
240,Murphy Brewery Ireland Limited,1288139267,4,3.5,4,Swedes21,Irish Dry Stout,3.5,4,Murphy's Irish Stout,4,703
470,Abbaye de Leffe S.A.,1296698117,4,3.5,3,Swedes21,Irish Pale Ale,4,3.5,Leffe Blonde,6.6,2137
73,Great Lakes Brewing Company,1291771304,4,4,4,Swedes21,Irish Lager,4.5,4.5,Great Lakes Eliot Ness,6.2,229
3726,La Diable,1289948025,4,4,4,Swedes21,Irish Dry Stout,4,4,Double Noir,4.5,63591
1535,Brasseurs R.J.,1291600294,4,3.5,3.5,Swedes21,Irish Pale Ale,4,4,Cap Espoir,5,36138
1535,Brasseurs R.J.,1291851515,3.5,3.5,3.5,Swedes21,Irish Pale Ale,3.5,3.5,No.926,5,41899
73,Great Lakes Brewing Company,1303172340,3.5,4,3.5,Swedes21,Irish Red Ale,4,3.5,Great Lakes Conway's Irish Ale,6.5,5096
3726,La Diable,1289575770,3,2.5,3,Swedes21,Irish Pale Ale,3,3.5,Septieme Ciel,5.2,63456
48,Brouwerij Van Steenberge N.V.,1291512220,3,3.5,3.5,Swedes21,Irish Pale Ale,3,3.5,Bruegel Amber Ale,5.2,1645
